case,w_hat,rho,delta_HU,rho_struct,s,verdict,violated,laa_ref,laa_rec,laa_thick,p15_ref_HU,p15_rec_HU,psnr,laa910_ref,laa910_rec,laa910_thick,p10_ref_HU,p10_rec_HU,p05_ref_HU,p05_rec_HU
CT00000110_thin.npy,6.25,0.0,0.11810711293946952,0.21984028816223145,1.61,certified,,0.0238037109375,0.0335693359375,0.0,-875.0,-869.775116443634,26.666963577270508,1.3519287109375,0.899658203125,0.0,-883.0000162124634,-877.0005702972412,-893.999993801117,-887.7931237220764
CT00000111_thin.npy,6.25,0.0,-0.6196892936713994,0.2684682607650757,0.963,certified,,0.010376609861850739,0.0158701092004776,0.0,-853.9999723434448,-846.4294075965881,27.343637466430664,0.5072330832481384,0.182506263256073,0.0,-862.9999756813049,-854.5053601264954,-876.9999742507935,-866.2532567977905
CT00000112_thin.npy,6.25,0.0,-0.2671580296009779,0.2563422918319702,2.007,certified,,0.4359826147556305,0.19600899517536163,0.0,-908.9999794960022,-901.4315605163574,29.09673500061035,13.595452308654785,8.105368614196777,0.04823897406458855,-915.0000214576721,-907.2448015213013,-925.000011920929,-916.0283803939819
CT00000113_thin.npy,6.25,0.0,-1.2889347271993756,0.26028600335121155,0.874,certified,,0.03174234926700592,0.0775245875120163,0.0,-878.000020980835,-876.4734864234924,28.755090713500977,1.8770716190338135,1.6884487867355347,0.002441719174385071,-885.9999775886536,-884.0315937995911,-897.0000147819519,-895.1340317726135
CT00000114_thin.npy,6.25,0.0,-0.7603520061820745,0.2929561734199524,1.684,certified,,0.6144036650657654,0.27605414390563965,0.0,-907.9999923706055,-900.5682468414307,28.505863189697266,12.839570999145508,7.995798110961914,0.06595984101295471,-915.0000214576721,-906.8633317947388,-925.000011920929,-916.1555171012878
CT00000115_thin.npy,6.25,0.0,-1.0011193808168173,0.33214837312698364,1.608,certified,,1.0162353515625,0.224609375,0.0,-913.9999747276306,-902.3477435112,29.172225952148438,18.026123046875,8.626708984375,0.0244140625,-921.0000038146973,-908.111035823822,-931.9999814033508,-916.7790412902832
CT00000116_thin.npy,6.25,0.0,-0.13968159328214824,0.2915154695510864,1.736,certified,,0.5694580078125,0.3271484375,0.0,-912.0000004768372,-905.9165716171265,28.03170394897461,16.099853515625,11.38427734375,0.2117919921875,-917.9999828338623,-911.8485450744629,-927.9999732971191,-920.7294583320618
CT00000117_thin.npy,6.25,0.0,0.2784340176731348,0.24198882281780243,1.739,certified,,0.5780029296875,0.1153564453125,0.0,-897.0000147819519,-890.7750248908997,28.80254554748535,7.8753662109375,4.3524169921875,0.0732421875,-906.000018119812,-897.8955745697021,-917.9999828338623,-908.1141948699951
CT00000118_thin.npy,6.25,0.0,0.8410590817220509,0.22534435987472534,1.426,certified,,0.0,0.004884959198534489,0.0,-818.0000185966492,-811.0644221305847,26.428850173950195,0.03663719445466995,0.04457525163888931,0.0,-828.000009059906,-820.1104402542114,-842.9999947547913,-833.2784175872803
CT00000119_thin.npy,6.25,0.0,-0.20980185945518315,0.2563092112541199,1.006,certified,,0.03173866868019104,0.0036621540784835815,0.0,-824.999988079071,-817.5904750823975,28.202983856201172,0.1611347794532776,0.022583283483982086,0.0,-833.9999914169312,-825.0871300697327,-847.9999899864197,-836.1278772354126
CT00000120_thin.npy,6.25,0.0,0.34235461498610675,0.26916027069091797,1.434,certified,,0.5144246816635132,0.5107589364051819,0.0,-912.9999876022339,-908.190131187439,27.474220275878906,17.531984329223633,13.399479866027832,0.875499427318573,-919.0000295639038,-914.4645929336548,-927.9999732971191,-923.8525032997131
CT00000121_thin.npy,6.25,0.0,-0.9397168760187924,0.27469509840011597,0.183,certified,,0.08061068505048752,0.054961830377578735,0.0,-871.999979019165,-868.2868480682373,26.572513580322266,1.6916030645370483,1.1212214231491089,0.0,-880.9999823570251,-876.1586546897888,-893.999993801117,-888.1743550300598
CT00000122_thin.npy,6.25,0.0,-1.3409627135843039,0.3090631365776062,1.551,certified,,1.0089111328125,0.7867431640625,0.0,-920.0000166893005,-914.5331978797913,28.452247619628906,26.05224609375,19.8626708984375,2.532958984375,-925.9999990463257,-920.5610156059265,-935.0000023841858,-929.3509721755981
CT00000123_thin.npy,6.25,0.0,0.26901342789642513,0.10464439541101456,2.457,flagged,tail_recovery,0.11810671538114548,0.08427073806524277,0.0,-892.0000195503235,-888.3358836174011,28.803586959838867,4.524445056915283,3.1320624351501465,0.009576220065355301,-898.9999890327454,-894.835352897644,-908.9999794960022,-904.3205976486206
CT00000124_thin.npy,6.25,0.0,-1.472158939577639,0.28955259919166565,1.862,certified,,2.459947347640991,1.810311198234558,0.0,-929.0000200271606,-924.5989322662354,29.109956741333008,37.334537506103516,33.75054931640625,13.000658988952637,-934.0000152587891,-930.2011132240295,-943.0000185966492,-938.7592077255249
CT00000125_thin.npy,6.25,0.0,-1.7890094313770533,0.31667381525039673,1.385,certified,,0.2783203125,0.3436279296875,0.0,-903.9999842643738,-903.2078385353088,30.243417739868164,10.447998046875,9.9395751953125,0.65185546875,-911.0000133514404,-909.9081158638,-921.0000038146973,-919.487714767456
CT00000126_thin.npy,6.25,0.0,-0.19617422367446125,0.1388004571199417,2.538,flagged,tail_recovery,3.591671943664551,2.24371075630188,0.0,-930.9999942779541,-926.8442988395691,28.499542236328125,39.43281555175781,37.51618194580078,20.039770126342773,-936.9999766349792,-932.4471354484558,-947.0000267028809,-940.9700036048889
CT00000127_thin.npy,6.25,0.0,-0.9430911159142852,0.18114632368087769,1.709,certified,,0.03437354043126106,0.05953988432884216,0.0,-882.0000290870667,-876.9967555999756,28.402454376220703,2.0814406871795654,1.634584665298462,0.0024552529212087393,-888.9999985694885,-884.1507434844971,-898.9999890327454,-894.9097394943237
CT00000128_thin.npy,6.25,0.0,-1.7367620021104813,0.26192784309387207,1.782,certified,,0.9100341796875,0.399169921875,0.0,-912.0000004768372,-905.2485823631287,27.96891975402832,16.295166015625,11.083984375,0.3271484375,-919.0000295639038,-911.5171432495117,-930.0000071525574,-920.8250045776367
CT00000129_thin.npy,6.25,0.0,-1.9012235570698977,0.1427769511938095,1.596,certified,,0.08491016179323196,0.012395644560456276,0.0,-861.0000014305115,-851.2887358665466,27.93155860900879,1.0474319458007812,0.2572096288204193,0.0,-870.0000047683716,-858.984649181366,-884.0000033378601,-870.1996207237244
CT00000130_thin.npy,6.25,0.0,-1.766294939443469,0.32703298330307007,1.696,certified,,0.1129150390625,0.263671875,0.0,-907.0000052452087,-904.0999412536621,29.27014923095703,11.329345703125,10.10009765625,0.10009765625,-912.0000004768372,-910.1290106773376,-920.0000166893005,-919.1344976425171
CT00000131_thin.npy,6.25,0.0,0.04867785901296884,0.28190869092941284,1.205,certified,,0.1800537109375,0.167236328125,0.0,-902.0000100135803,-896.8043923377991,26.937625885009766,8.9971923828125,6.1639404296875,0.020751953125,-908.9999794960022,-903.1829833984375,-917.9999828338623,-912.7394556999207
CT00000132_thin.npy,6.25,0.0,-2.0508356392383575,0.13631772994995117,2.121,flagged,tail_recovery,0.18594388663768768,0.02231326512992382,0.0,-870.9999918937683,-859.2520356178284,26.445621490478516,2.263556957244873,0.4270511269569397,0.0,-880.9999823570251,-866.1006689071655,-896.0000276565552,-876.8669366836548
CT00000133_thin.npy,6.25,0.0,-1.3970719883218408,0.2737264633178711,2.102,flagged,tail_recovery,0.6522854566574097,0.9020838737487793,0.0,-916.9999957084656,-912.6225709915161,29.357505798339844,22.40673828125,17.54024887084961,1.9733467102050781,-922.9999780654907,-919.120192527771,-931.9999814033508,-928.9239048957825
CT00000134_thin.npy,6.25,0.0,-2.752538537606597,0.2867913246154785,1.773,certified,,0.09033203125,0.1800537109375,0.0,-896.0000276565552,-892.0997977256775,28.100128173828125,5.31982421875,4.1241455078125,0.0,-902.0000100135803,-898.3075618743896,-911.0000133514404,-907.588005065918
CT00000135_thin.npy,6.25,0.0,-1.4775337185710669,0.2475832849740982,1.561,certified,,0.03418887034058571,0.03724144771695137,0.0,-874.0000128746033,-865.3615713119507,26.73162841796875,1.569024920463562,0.6447044014930725,0.0,-882.0000290870667,-872.4648952484131,-893.999993801117,-883.2197189331055
CT00000136_thin.npy,6.25,0.0,-0.30189461540430784,0.24322563409805298,1.927,certified,,0.4268847703933716,0.7877498269081116,0.0,-912.9999876022339,-911.3646149635315,25.502891540527344,17.855449676513672,16.26328468322754,2.190829038619995,-919.0000295639038,-918.0802702903748,-927.9999732971191,-927.9212355613708
CT00000137_thin.npy,6.25,0.0,-1.389091252349317,0.21445003151893616,1.709,certified,,0.21060599386692047,0.7032408714294434,0.0,-904.9999713897705,-908.2607626914978,28.151023864746094,9.33747673034668,13.535555839538574,0.3455159366130829,-910.0000262260437,-914.8551821708679,-916.0000085830688,-924.6378540992737
CT00000138_thin.npy,6.25,0.0,-1.836302224546671,0.27448973059654236,1.896,certified,,0.06897015124559402,0.5578647255897522,0.0,-911.0000133514404,-911.0346436500549,29.56394386291504,15.279634475708008,16.012670516967773,0.4016137719154358,-915.0000214576721,-916.9036746025085,-921.999990940094,-925.6848096847534
CT00000139_thin.npy,6.25,0.0,-1.0011341655626893,0.26436036825180054,1.734,certified,,0.0164806991815567,0.04700051248073578,0.0,-871.999979019165,-875.9686946868896,28.714696884155273,0.324120432138443,1.365456461906433,0.0,-878.000020980835,-882.9874992370605,-884.9999904632568,-893.4182524681091
CT00000140_thin.npy,6.25,0.0,-2.017754362896085,0.13469888269901276,1.981,certified,,0.8769575357437134,0.5218053460121155,0.0,-915.0000214576721,-909.9185466766357,29.45305633544922,19.33987808227539,14.927003860473633,1.0560940504074097,-921.999990940094,-915.9504175186157,-930.9999942779541,-925.0877499580383
CT00000141_thin.npy,6.25,0.0,-2.0519308745861053,0.17621374130249023,2.572,flagged,tail_recovery,0.2078721672296524,0.21829642355442047,0.0,-904.9999713897705,-901.1424779891968,29.2230224609375,10.280167579650879,7.802257537841797,0.20174023509025574,-911.0000133514404,-906.7763090133667,-920.0000166893005,-915.3880476951599
CT00000142_thin.npy,6.25,0.0,-0.5555717507377267,0.258475661277771,1.666,certified,,2.2515869140625,0.48828125,0.0,-921.0000038146973,-911.567747592926,28.48166275024414,24.4384765625,16.578369140625,1.3671875,-929.0000200271606,-917.4231886863708,-939.9999976158142,-926.0520339012146
CT00000143_thin.npy,6.25,0.0,0.1554765331093222,0.19940273463726044,2.89,flagged,tail_recovery,0.919189453125,0.7708740234375,0.0,-916.9999957084656,-913.6756062507629,27.851173400878906,21.6864013671875,18.990478515625,0.9979248046875,-922.9999780654907,-919.5298552513123,-931.9999814033508,-928.2351732254028
CT00000144_thin.npy,6.25,0.0,-1.5827360330149531,0.21863119304180145,2.503,flagged,tail_recovery,7.329507827758789,4.961889743804932,0.19212175905704498,-940.9999847412109,-935.3424310684204,29.887638092041016,56.34755325317383,49.48139572143555,39.71144104003906,-945.9999799728394,-941.0937428474426,-954.9999833106995,-949.9139189720154
CT00000145_thin.npy,6.25,0.0,0.6839796551503241,0.23640142381191254,1.628,certified,,0.6256103515625,0.2178955078125,0.0,-907.9999923706055,-900.2193808555603,26.243240356445312,13.0609130859375,7.7703857421875,0.03662109375,-915.0000214576721,-906.501054763794,-925.000011920929,-915.691077709198
CT00000146_thin.npy,6.25,0.0,-2.385866129770875,0.175622820854187,2.387,flagged,tail_recovery,0.809424102306366,0.1934780776500702,0.0,-907.9999923706055,-897.7293968200684,28.447772979736328,13.184673309326172,6.201706886291504,0.0012245448306202888,-916.0000085830688,-903.7295579910278,-926.9999861717224,-912.7032160758972
CT00000147_thin.npy,6.25,0.0,-1.828896813094616,0.12029267847537994,2.463,flagged,tail_recovery,0.0018674369202926755,0.23405209183692932,0.0,-899.9999761581421,-901.8095135688782,30.17850685119629,5.168442726135254,8.603903770446777,0.051043275743722916,-903.9999842643738,-907.8571796417236,-911.0000133514404,-916.840672492981
CT00000148_thin.npy,6.25,0.0,-1.9894393626600504,0.11445442587137222,2.334,flagged,tail_recovery,0.024385973811149597,0.016882596537470818,0.0,-869.0000176429749,-858.6273789405823,26.57240104675293,1.1073733568191528,0.38829973340034485,0.0,-876.9999742507935,-865.5433058738708,-888.9999985694885,-875.7621645927429
CT00000149_thin.npy,6.25,0.0,-2.141020493581891,0.12669490277767181,2.364,flagged,tail_recovery,1.0087647438049316,0.4520319402217865,0.0,-912.0000004768372,-906.1815142631531,29.190824508666992,16.485687255859375,12.00925350189209,1.3090745210647583,-919.0000295639038,-912.8972291946411,-930.0000071525574,-922.7342009544373
